date,open,high,low,close,volume
3/24/2015,209.85,210.4,208.74,208.82,76947650
3/25/2015,209.07,209.35,205.71,205.76,159285600
3/26/2015,204.96,206.37,204.12,205.27,152909900
3/27/2015,205.13,205.95,204.9,205.74,117057900
3/30/2015,206.98,208.61,206.96,208.25,95986750
3/31/2015,207.26,208.1,206.36,206.43,126569200
4/1/2015,206.39,206.42,204.51,205.7,137055500
4/2/2015,205.62,206.98,205.4,206.435,86817710
4/6/2015,205.37,208.45,205.21,207.83,113960800
4/7/2015,207.855,208.76,207.24,207.28,81058840
4/8/2015,207.55,208.51,207.08,207.975,89261180
4/9/2015,207.78,209.18,207.19,208.9,85426740
4/10/2015,209.2,210.09,208.96,210.04,72471010
4/13/2015,209.87,210.63,209.03,209.09,74139030
4/14/2015,208.85,209.71,208.1,209.49,74795430
4/15/2015,210.05,211.04,209.95,210.43,99415800
4/16/2015,210.03,210.98,209.7928,210.37,68783390
4/17/2015,208.94,209.23,207.01,207.95,191012500
4/20/2015,209.06,210.25,208.96,209.85,92026870
4/21/2015,210.67,210.86,209.24,209.6,71355280
4/22/2015,210.01,210.85,208.9,210.63,78047720
4/23/2015,210.15,211.94,210.01,211.16,102247700
4/24/2015,211.66,211.97,211.11,211.6499,61224640
4/27/2015,212.33,212.48,210.54,210.77,79107250
4/28/2015,210.74,211.5,209.3301,211.44,86758030
4/29/2015,210.37,211.29,209.6,210.57,125567200
4/30/2015,209.88,210.35,207.62,208.46,160666400
5/1/2015,209.4,210.77,209.28,210.72,103245100
5/4/2015,211.23,212.02,211.1,211.32,70813860
5/5/2015,211.03,211.46,208.73,208.9,113182500
5/6/2015,209.56,209.93,206.76,208.04,135438200
5/7/2015,207.92,209.38,207.52,208.87,88018400
5/8/2015,210.88,211.86,210.78,211.62,156207000
5/11/2015,211.57,211.89,210.52,210.605,75465110
5/12/2015,209.61,210.63,208.62,209.98,119647000
5/13/2015,210.47,211.22,209.74,210.02,94544280
5/14/2015,211.24,212.32,210.91,212.21,95825920
5/15/2015,212.44,212.61,211.86,212.44,76393990
5/18/2015,212.24,213.4,212.16,213.1,74382800
5/19/2015,213.24,213.57,212.69,213.03,72041550
5/20/2015,213.15,213.78,212.504,212.88,76542810
5/21/2015,212.71,213.75,212.51,213.5,64544870
5/22/2015,213.04,213.54,212.91,212.99,57367260
5/26/2015,212.4,212.9089,210.2,210.7,124074500
5/27/2015,211.25,212.98,210.7612,212.7,92949380
5/28/2015,212.33,212.59,211.63,212.46,74855480
5/29/2015,212.38,212.43,210.82,211.14,123383800
6/1/2015,211.94,212.34,210.62,211.57,93171140
6/2/2015,211.02,212.19,210.27,211.36,91438580
6/3/2015,212,212.67,211.3301,211.92,87704660
6/4/2015,211.07,211.859,209.75,210.1292,151747400
6/5/2015,209.95,210.58,208.98,209.77,121669100
6/8/2015,209.64,209.82,208.39,208.48,88866040
6/9/2015,208.45,209.1,207.69,208.45,104826800
6/10/2015,209.37,211.41,209.2987,210.95,133678600
6/11/2015,211.48,212.09,211.2,211.63,73755850
6/12/2015,210.64,211.482,209.68,210.01,135327800
6/15/2015,208.64,209.45,207.79,209.11,124240100
6/16/2015,208.93,210.35,208.72,210.25,85152890
6/17/2015,210.59,211.32,209.36,210.59,126642800
6/18/2015,211.31,213.34,210.6315,212.78,164892200
6/19/2015,211.46,211.55,210.36,210.81,130219500
6/22/2015,211.905,212.59,211.64,211.89,70514900
6/23/2015,212.14,212.44,211.57,212.04,68053640
6/24/2015,211.72,212.17,210.47,210.5,92151530
6/25/2015,211.1,211.25,209.77,209.86,97026210
6/26/2015,210.29,210.58,209.16,209.82,103470400
6/29/2015,208.045,209.828,205.33,205.42,194187600
6/30/2015,207.26,207.32,205.28,205.85,182761900
7/1/2015,207.73,208.03,206.56,207.5,134195600
7/2/2015,208.07,208.27,206.81,207.31,104256300
7/6/2015,205.77,207.65,205.53,206.72,117560100
7/7/2015,206.96,208.17,204.11,208.02,173452600
7/8/2015,206.45,206.7645,204.25,204.53,163538700
7/9/2015,207.04,207.35,204.77,204.9,141251300
7/10/2015,207.29,207.98,204.9517,207.48,129124200
7/13/2015,208.99,209.9,208.94,209.77,105721800
7/14/2015,209.72,211.05,209.65,210.68,81287840
7/15/2015,210.73,211.28,210.04,210.61,97532900
7/16/2015,211.87,212.3,211.58,212.3,105988600
7/17/2015,212.29,212.55,211.8,212.48,88094480
7/20/2015,212.75,213.18,212.21,212.59,70280430
7/21/2015,212.43,212.74,211.39,211.75,77743460
7/22/2015,210.93,211.77,210.89,211.37,88346410
7/23/2015,211.53,211.65,209.75,210.18,90364920
7/24/2015,210.3,210.37,207.6,208,117558700
7/27/2015,206.94,207.55,206.26,206.79,130669700
7/28/2015,207.79,209.5,206.8,209.33,122370300
7/29/2015,209.48,211.04,209.31,210.77,104940200
7/30/2015,210.16,211.02,209.42,210.82,91218060
7/31/2015,211.42,211.45,210.16,210.5,102661200
8/3/2015,210.46,210.53,208.65,209.79,113432300
8/4/2015,209.7,210.2483,208.8,209.38,81526350
8/5/2015,210.45,211.31,209.73,210.07,85589800
8/6/2015,210.29,210.415,207.65,208.35,110243400
8/7/2015,208.16,208.34,206.87,207.95,117703500
8/10/2015,209.28,210.67,209.28,210.57,79681690
8/11/2015,208.97,209.47,207.76,208.67,125935000
8/12/2015,207.11,209.14,205.36,208.92,171911200
8/13/2015,208.73,209.55,208.01,208.66,89169630
8/14/2015,208.43,209.5087,208.26,209.42,72570710
8/17/2015,208.71,210.59,208.16,210.59,78915420
8/18/2015,210.26,210.68,209.699,209.98,71661990
8/19/2015,209.09,210.01,207.35,208.32,172781100
8/20/2015,206.51,208.2865,203.9,203.97,193680300
8/21/2015,201.73,203.9404,197.52,197.63,343611100
8/24/2015,187.49,197.4772,182.4,189.5,506257800
8/25/2015,195.43,195.45,186.92,187.27,367623500
8/26/2015,192.08,194.79,188.37,194.46,338718200
8/27/2015,197.02,199.42,195.21,199.27,273700600
8/28/2015,198.5,199.835,197.92,199.28,160338700
8/31/2015,198.11,199.125,197.01,197.67,160296200
9/1/2015,193.12,194.77,190.73,191.77,253561300
9/2/2015,194.62,195.46,192.42,195.41,159445200
9/3/2015,196.26,198.05,194.96,195.55,151957000
9/4/2015,192.85,193.86,191.61,192.59,204620400
9/8/2015,195.94,197.61,195.17,197.43,115807000
9/9/2015,199.32,199.47,194.35,194.79,147649100
9/10/2015,194.56,197.22,194.25,195.85,158318900
9/11/2015,195.375,196.82,194.53,196.74,119507200
9/14/2015,196.95,197.01,195.43,196.01,79365650
9/15/2015,196.61,198.99,195.9612,198.46,112339400
9/16/2015,198.82,200.41,198.41,200.18,99206800
9/17/2015,200.02,202.89,199.28,199.73,275634900
9/18/2015,195.71,198.6844,194.96,195.45,222607600
9/21/2015,196.44,197.68,195.21,196.46,105229400
9/22/2015,193.88,194.46,192.56,193.91,153492000
9/23/2015,194.11,194.67,192.91,193.6,92548910
9/24/2015,192.15,193.45,190.56,192.9,158490600
9/25/2015,194.64,195,191.81,192.85,154595000
9/28/2015,191.78,191.91,187.64,188.01,176317600
9/29/2015,188.27,189.74,186.93,188.12,158394800
9/30/2015,190.37,191.825,189.44,191.63,162862400
10/1/2015,192.08,192.49,189.82,192.13,130248900
10/2/2015,189.77,195.03,189.12,195,209995600
10/5/2015,196.46,198.74,196.33,198.47,125618900
10/6/2015,198.31,198.98,197,197.79,109924000
10/7/2015,198.9,199.825,197.48,199.41,123927900
10/8/2015,198.95,201.55,198.59,201.21,151731000
10/9/2015,201.38,201.9,200.58,201.33,106392100
10/12/2015,201.42,201.76,200.91,201.52,56154070
10/13/2015,200.65,202.16,200.05,200.25,87873100
10/14/2015,200.18,200.87,198.94,199.29,98864500
10/15/2015,200.08,202.36,199.64,202.35,133837900
10/16/2015,202.83,203.29,201.92,203.27,114037700
10/19/2015,202.5,203.37,202.13,203.37,76365770
10/20/2015,202.85,203.84,202.5471,203.09,78214510
10/21/2015,203.61,203.79,201.65,201.85,101841800
10/22/2015,202.98,205.51,201.85,205.26,174152100
10/23/2015,207.25,207.95,206.3,207.51,144366100
10/26/2015,207.3,207.37,206.56,207,68281240
10/27/2015,206.2,207,205.79,206.6,77709730
10/28/2015,207,208.98,206.21,208.95,135620300
10/29/2015,208.35,209.27,208.21,208.83,90191780
10/30/2015,209.06,209.44,207.74,207.93,131012600
11/2/2015,208.32,210.62,208.17,210.39,86052980
11/3/2015,209.97,211.66,209.7,211,95133060
11/4/2015,211.35,211.5,209.7201,210.36,95668530
11/5/2015,210.43,210.98,209.09,210.15,78166140
11/6/2015,209.74,210.32,208.46,210.04,110389000
11/9/2015,209.31,209.49,206.95,208.08,130856000
11/10/2015,207.51,208.6,207.19,208.56,75769150
11/11/2015,208.88,208.94,207.66,207.74,67716950
11/12/2015,206.5,207.06,204.82,204.84,120950900
11/13/2015,204.35,204.67,202.435,202.54,152793300
11/16/2015,202.32,205.69,202.18,205.62,117342200
11/17/2015,205.99,207.04,204.88,205.47,120836000
11/18/2015,206.04,208.9,205.99,208.73,121128300
11/19/2015,208.59,209.05,208.2,208.55,87841400
11/20/2015,209.45,210.12,208.86,209.3108,93821880
11/23/2015,209.38,209.98,208.52,209.07,64789800
11/24/2015,207.87,209.83,207.41,209.35,98705990
11/25/2015,209.5,209.74,209.01,209.32,51822520
11/27/2015,209.43,209.8,208.86,209.56,37317780
11/30/2015,209.75,209.89,208.56,208.69,111785700
12/1/2015,209.44,210.82,209.11,210.68,97501880
12/2/2015,210.615,211,208.23,208.529,108139300
12/3/2015,208.83,209.15,204.7511,205.61,165756900
12/4/2015,206.08,209.97,205.93,209.62,192874200
12/7/2015,209.23,209.7295,207.2,208.35,101674200
12/8/2015,206.49,208.289,205.78,206.949,103090300
12/9/2015,206.19,208.68,204.18,205.34,161939100
12/10/2015,205.42,207.43,205.14,205.87,115879700
12/11/2015,203.35,204.14,201.51,201.88,210983700
12/14/2015,202.07,203.05,199.95,202.9008,181638100
12/15/2015,204.7,206.11,202.8666,205.0308,153713000
12/16/2015,206.365,208.39,204.8,208.03,196380400
12/17/2015,208.4,208.48,204.84,204.86,172358700
12/18/2015,202.77,202.93,199.83,200.0208,250946400
12/21/2015,201.41,201.88,200.09,201.67,98751110
12/22/2015,202.715,203.85,201.55,203.5,110436800
12/23/2015,204.69,206.07,204.58,206.02,110819800
12/24/2015,205.72,206.33,205.42,205.68,48542150
12/28/2015,204.86,205.26,203.94,205.21,65727270
12/29/2015,206.51,207.79,206.47,207.4,92411310
12/30/2015,207.11,207.21,205.76,205.93,63232390
12/31/2015,205.13,205.89,203.87,203.87,114819400
1/4/2016,200.49,201.03,198.59,201.0192,221450500
1/5/2016,201.4,201.9,200.05,201.36,110381200
1/6/2016,198.34,200.06,197.6,198.82,151636700
1/7/2016,195.33,197.44,193.59,194.05,212565100
1/8/2016,195.19,195.85,191.58,191.923,209524400
1/11/2016,193.01,193.41,189.82,192.11,187405200
1/12/2016,193.82,194.55,191.14,193.6608,170946400
1/13/2016,194.45,194.86,188.38,188.83,220641200
1/14/2016,189.55,193.26,187.66,191.93,239613400
1/15/2016,186.77,188.76,185.52,187.81,323965200
1/19/2016,189.96,190.11,186.2,188.06,193451100
1/20/2016,185.03,187.495,181.02,185.65,285427700
1/21/2016,186.21,188.87,184.64,186.69,195002600
1/22/2016,189.78,190.76,188.88,190.52,168109300
1/25/2016,189.92,190.15,187.41,187.64,129310300
1/26/2016,188.42,190.53,188.02,190.2,139932200
1/27/2016,189.58,191.56,187.06,188.13,184964900
1/28/2016,189.96,190.2,187.16,189.11,143300400
1/29/2016,190.02,193.88,189.88,193.7208,210246000
2/1/2016,192.53,194.58,191.84,193.65,135772400
2/2/2016,191.96,191.97,189.54,190.16,182289400
2/3/2016,191.41,191.78,187.1,191.3,204711700
2/4/2016,190.71,192.75,189.96,191.6,139293100
2/5/2016,190.99,191.6696,187.2,187.95,180617400
2/8/2016,185.77,186.12,182.8,185.42,190784300
2/9/2016,183.36,186.94,183.2,185.43,183477200
2/10/2016,186.41,188.34,185.12,185.27,147537200
2/11/2016,182.34,184.1,181.09,182.86,218528800
2/12/2016,184.96,186.65,183.96,186.63,127537400
2/16/2016,188.77,189.81,187.63,189.78,119814000
2/17/2016,191.16,193.32,191.01,192.88,135300500
2/18/2016,193.2,193.27,191.72,192.09,102131000
2/19/2016,191.17,192.18,190.45,192,114694400
2/22/2016,193.87,194.95,193.79,194.78,103194800
2/23/2016,194,194.32,192.18,192.32,111231000
2/24/2016,190.63,193.53,189.32,193.2,150565000
2/25/2016,193.73,195.55,192.83,195.54,110203000
2/26/2016,196.57,196.68,194.9,195.0892,129366900
2/29/2016,195.11,196.23,193.33,193.56,125170000
3/1/2016,195.01,198.21,194.4542,198.11,141407600
3/2/2016,197.74,199.06,197.25,199,102132500
3/3/2016,198.79,199.795,198.11,199.775,94976900
3/4/2016,200.01,201.35,199.03,200.43,128969300
3/7/2016,199.34,201.07,199.25,200.59,99829000
3/8/2016,199.32,199.92,198.21,198.4,123663900
3/9/2016,199.36,199.79,198.43,199.38,94522340
3/10/2016,199.96,201.07,197.38,199.54,156599200
3/11/2016,201.26,202.81,199.5179,202.76,137871100
3/14/2016,202.16,203.04,201.77,202.5,73478740
3/15/2016,201.36,202.5307,201.05,202.17,92992420
3/16/2016,201.6,203.82,201.55,203.34,128519100
3/17/2016,203.24,205.23,202.77,204.63,133787600
3/18/2016,204.17,204.78,203.8,204.38,135476400
3/21/2016,204.07,204.94,203.8,204.67,72727510
3/22/2016,203.76,205.23,203.57,204.56,96745330
3/23/2016,204.11,204.33,203.01,203.2092,80899020
3/24/2016,202,203.16,201.74,203.12,84028660
3/28/2016,203.61,203.86,202.705,203.24,61741680
3/29/2016,202.76,205.25,202.4,205.1208,92553650
3/30/2016,206.3,206.87,205.59,206.02,85684320
3/31/2016,205.91,206.41,205.33,205.52,94146900
4/1/2016,204.35,207.14,203.98,206.92,113272000
4/4/2016,206.83,207.07,205.89,206.25,62656120
4/5/2016,204.67,206.2642,203.89,204.1892,98648990
4/6/2016,204.29,206.49,203.98,206.42,91660050
4/7/2016,205.14,205.56,203.09,203.95,112324600
4/8/2016,205.34,205.85,203.87,204.4992,94933720
4/11/2016,205.25,206.07,203.91,204.0201,82561530
4/12/2016,204.22,206.25,203.7,205.92,114890500
4/13/2016,207,208.1,206.84,208.0008,95684760
4/14/2016,208.07,208.6,207.6,208.01,65046200
4/15/2016,208.01,208.1721,207.4,207.78,75684740
4/18/2016,207.14,209.28,207,209.2392,82211220
4/19/2016,209.74,210.2,208.94,209.9,87275610
4/20/2016,209.95,210.92,209.39,210.1,81035560
4/21/2016,210.12,210.25,208.65,208.97,85132680
4/22/2016,208.55,209.29,207.91,208.97,99214080
4/25/2016,208.26,208.66,207.54,208.61,65967270
4/26/2016,209.04,209.52,208.36,208.9192,75483500
4/27/2016,208.47,209.81,208.05,209.35,77218000
4/28/2016,208.46,209.76,206.96,207.4475,96764540
4/29/2016,206.72,207.13,205.03,206.3308,142309300
5/2/2016,206.92,208.18,206.41,207.97,61966240
5/3/2016,206.52,206.8,205.28,206.1592,106174100
5/4/2016,204.99,205.85,204.42,205.01,92014370
5/5/2016,205.56,205.98,204.47,204.97,67381980
5/6/2016,204.06,205.77,203.88,205.72,88045660
5/9/2016,205.57,206.4,205.36,205.8892,73526600
5/10/2016,206.72,208.5,206.64,208.45,77228060
5/11/2016,207.91,208.54,206.5,206.5,81565790
5/12/2016,207.29,207.4899,205.37,206.56,89316340
5/13/2016,206.21,206.86,204.38,204.76,96387930
5/16/2016,204.96,207.34,204.89,206.78,77216300
5/17/2016,206.46,206.8,204.23,204.8508,114246600
5/18/2016,204.44,206.3,203.63,204.91,122696600
5/19/2016,204.06,204.54,202.78,204.2,115151900
5/20/2016,204.92,206.1,204.86,205.49,104892400
5/23/2016,205.51,205.84,204.985,205.21,58582750
5/24/2016,206.17,208.24,206.14,207.87,93092790
5/25/2016,208.67,209.77,207.8691,209.28,78870820
5/26/2016,209.44,209.71,208.97,209.34,55114340
5/27/2016,209.53,210.25,209.47,210.24,62797750
5/31/2016,210.56,210.69,209.18,209.84,109644300
6/1/2016,209.12,210.48,208.89,210.27,69743400
6/2/2016,209.8,210.93,209.2399,210.91,62885190
6/3/2016,210.25,210.69,208.86,210.28,101655600
6/6/2016,210.7,211.77,210.51,211.35,64648460
6/7/2016,211.525,212.34,211.5,211.68,60838610
6/8/2016,211.84,212.52,211.6899,212.37,66060100
6/9/2016,211.51,212.22,211.19,212.08,73672890
6/10/2016,210.46,210.86,209.43,210.07,113245800
6/13/2016,209.36,210.37,208.35,208.4492,117376300
6/14/2016,208,208.74,206.9199,208.04,124789100
6/15/2016,208.54,209.36,207.53,207.75,108745400
6/16/2016,206.73,208.57,205.59,208.37,149194500
6/17/2016,207.17,207.2,205.75,206.52,116531100
6/20/2016,208.82,209.61,207.75,207.85,81546570
6/21/2016,208.3,208.92,207.78,208.44,72259730
6/22/2016,208.65,209.5,207.93,208.1,94503660
6/23/2016,209.81,210.87,209.27,210.81,99651290
6/24/2016,203.63,210.8463,202.72,203.13,332774500
6/27/2016,201.59,201.6,198.65,199.6,247488400
6/28/2016,201.48,203.23,201.12,203.1997,158940500
6/29/2016,204.84,206.93,204.72,206.66,136758800
6/30/2016,207.21,209.54,206.56,209.475,163408900
7/1/2016,209.36,210.49,209.29,209.9208,105955800
7/5/2016,208.95,209.08,207.71,208.41,109446800
7/6/2016,207.83,209.8,207.06,209.66,95760950
7/7/2016,209.87,210.6495,208.63,209.526,85409500
7/8/2016,211.05,212.94,210.7785,212.65,133850900
7/11/2016,213.19,214.07,212.95,213.4,73418870
7/12/2016,214.53,215.3,213.4308,214.95,100654900
7/13/2016,215.44,215.45,214.35,214.92,87173840
7/14/2016,216.4,216.67,215.66,216.12,90720450
7/15/2016,216.78,217.0125,215.308,215.83,103992200
7/18/2016,215.97,216.6,215.67,216.4092,58340610
7/19/2016,215.92,216.23,215.63,216.19,54247840
7/20/2016,216.75,217.37,216.24,217.085,58004900
7/21/2016,216.96,217.22,215.75,216.265,67610880
7/22/2016,216.41,217.3,216.1,217.24,62676500
7/25/2016,217,217.06,215.97,216.65,55742050
7/26/2016,216.53,217.17,215.76,216.75,69685850
7/27/2016,217.19,217.27,215.62,216.52,83930010
7/28/2016,216.29,217.11,215.75,216.77,64786550
7/29/2016,216.46,217.54,216.13,217.12,79329720
8/1/2016,217.19,217.65,216.405,216.94,73111310
8/2/2016,216.65,216.83,214.57,215.5492,92202880
8/3/2016,215.48,216.245,215.13,216.18,53665810
8/4/2016,216.31,216.78,214.25,216.4097,46454000
8/5/2016,217.21,218.23,217.07,218.18,71799630
8/8/2016,218.4,218.52,217.74,218.05,39681420
8/9/2016,218.13,218.76,217.8,218.18,51073070
8/10/2016,218.31,218.4038,217.23,217.64,57758740
8/11/2016,218.26,218.94,217.95,218.65,72337050
8/12/2016,218.29,218.71,217.99,218.46,61208890
8/15/2016,218.89,219.5,218.88,219.09,49712550
8/16/2016,218.6,218.68,217.96,217.96,53068810
8/17/2016,218,218.53,217.02,218.37,74886240
8/18/2016,218.34,218.9,218.21,218.86,52668540
8/19/2016,218.31,218.75,217.74,218.54,75244030
8/22/2016,218.26,218.8,217.83,218.53,61318460
8/23/2016,219.25,219.6,218.9,218.97,53289030
8/24/2016,218.8,218.91,217.36,217.85,71553010
8/25/2016,217.4,218.19,217.22,217.7,69128600
8/26/2016,217.92,219.12,216.25,217.29,122386400
8/29/2016,217.44,218.665,217.4,218.3608,70431280
8/30/2016,218.26,218.59,217.35,218,57588550
8/31/2016,217.61,217.75,216.465,217.38,84916020
9/1/2016,217.37,217.73,216.03,217.39,97720490
9/2/2016,218.39,218.87,217.7,218.37,79119470
9/6/2016,218.7,219.12,217.86,219.0308,56528000
9/7/2016,218.84,219.22,218.3,219.01,76302150
9/8/2016,218.62,218.94,218.15,218.51,73855230
9/9/2016,216.97,217.03,213.25,213.28,220309300
9/12/2016,212.39,216.81,212.31,216.34,167653400
9/13/2016,214.84,215.1499,212.5,213.23,182323200
9/14/2016,213.29,214.7,212.5,213.15,133064600
9/15/2016,212.96,215.73,212.75,215.28,144092600
9/16/2016,213.48,213.69,212.57,213.37,155109000
9/19/2016,214.13,214.88,213.03,213.41,80099180
9/20/2016,214.41,214.59,213.38,213.42,69217930
9/21/2016,214.24,216.03,213.44,215.82,110068700
9/22/2016,217,217.53,216.71,217.18,76535390
9/23/2016,216.72,216.88,215.88,215.99,73464500
9/26/2016,215.02,215.23,214.01,214.24,89700700
9/27/2016,214.05,215.68,213.62,215.57,77854200
9/28/2016,215.83,216.82,214.71,216.64,87095790
9/29/2016,216.4,216.87,214.04,214.68,127225400
9/30/2016,215.65,217.12,215.36,216.3,115113500
10/3/2016,215.82,216.04,215.04,215.78,83386110
10/4/2016,215.91,216.17,213.99,214.68,119749100
10/5/2016,215.41,216.13,215.33,215.63,72685460
10/6/2016,215.37,216.04,214.735,215.78,62519840
10/7/2016,216.1,216.3,214.19,215.04,89597910
10/10/2016,216.155,216.7,215.985,216.16,51620410
10/11/2016,215.66,215.74,212.58,213.43,130183700
10/12/2016,213.59,214.32,213.01,213.71,73322980
10/13/2016,212.16,213.59,211.21,213.01,101184500
10/14/2016,214.15,214.69,213.03,213.12,93285170
10/17/2016,213.09,213.39,212.17,212.38,58185200
10/18/2016,214.24,214.31,213.27,213.71,76618560
10/19/2016,214.02,214.64,213.6,214.28,66342420
10/20/2016,213.87,214.53,213.11,213.88,73492220
10/21/2016,212.96,214.08,212.76,213.98,88974470
10/24/2016,215,215.32,214.48,214.89,59934750
10/25/2016,214.68,214.98,213.98,214.17,66356080
10/26/2016,213.21,214.42,212.93,213.74,75561030
10/27/2016,214.58,214.62,213.08,213.17,77031450
10/28/2016,213.14,213.93,211.71,212.54,140491700
10/31/2016,212.93,213.19,212.36,212.55,60669300
11/1/2016,212.93,212.99,209.6,211.01,122395800
11/2/2016,210.65,211.1,209.23,209.74,102709200
11/3/2016,209.99,210.24,208.46,208.78,88715720
11/4/2016,208.91,209.89,208.38,208.55,108488200
11/7/2016,211.45,213.19,211.3,213.15,109397700
11/8/2016,212.69,214.77,212.38,214.11,104838900
11/9/2016,212.37,217.1,212.34,216.3792,257961800
11/10/2016,217.3,218.31,215.22,216.92,171730900
11/11/2016,216.08,216.7,215.32,216.42,100424400
11/14/2016,217.03,217.27,215.72,216.59,94378460
11/15/2016,217.04,218.28,216.8,218.28,91367180
11/16/2016,217.56,218.14,217.42,217.87,65385810
11/17/2016,218.05,219.06,217.92,218.99,69130300
11/18/2016,219.07,219.27,218.29,218.5,86161200
11/21/2016,219.17,220.18,219,220.15,72151670
11/22/2016,220.51,220.79,219.73,220.58,67275320
11/23/2016,219.98,220.76,219.75,220.7,56502980
11/25/2016,221.1,221.56,221.01,221.52,37872260
11/28/2016,221.16,221.48,220.36,220.48,76527520
11/29/2016,220.52,221.44,220.17,220.91,69579660
11/30/2016,221.63,221.82,220.31,220.38,112309600
12/1/2016,220.73,220.73,219.15,219.57,78874240
12/2/2016,219.67,220.25,219.26,219.68,74621240
12/5/2016,220.65,221.4,220.42,221,67101250
12/6/2016,221.22,221.7441,220.662,221.7,59512650
12/7/2016,221.52,224.67,221.38,224.6,110194800
12/8/2016,224.57,225.7,224.26,225.15,96247920
12/9/2016,225.41,226.53,225.37,226.51,87827850
12/12/2016,226.4,226.96,225.76,226.25,101715300
12/13/2016,227.02,228.34,227,227.76,110247300
12/14/2016,227.41,228.23,225.365,225.88,141538000
12/15/2016,226.16,227.81,225.8904,226.81,123647300
12/16/2016,226.01,226.08,224.67,225.04,156228600
12/19/2016,225.25,226.02,225.08,225.53,90032620
12/20/2016,226.15,226.57,225.88,226.4,89669640
12/21/2016,226.25,226.45,225.77,225.77,67782110
12/22/2016,225.6,225.74,224.92,225.38,55966720
12/23/2016,225.43,225.72,225.21,225.71,36670460
12/27/2016,226.02,226.73,226,226.27,42619920
12/28/2016,226.57,226.59,224.27,224.4,64009720
12/29/2016,224.48,224.89,223.84,224.35,48614080
12/30/2016,224.73,224.83,222.73,223.53,108693200
1/3/2017,225.04,225.83,223.8837,225.24,91087570
1/4/2017,225.62,226.75,225.61,226.58,78458530
1/5/2017,226.27,226.58,225.48,226.4,78291080
1/6/2017,226.53,227.75,225.9,227.21,71356460
1/9/2017,226.91,227.0701,226.4163,226.46,46723610
1/10/2017,226.48,227.45,226.01,226.46,63204500
1/11/2017,226.36,227.1,225.59,227.1,74510600
1/12/2017,226.5,226.75,224.955,226.53,72028310
1/13/2017,226.73,227.4,226.69,227.05,62681260
1/17/2017,226.31,226.78,225.8,226.25,61098430
1/18/2017,226.535,226.8,225.9,226.75,54598260
1/19/2017,226.84,227,225.41,225.91,66166860
1/20/2017,226.7,227.31,225.9719,226.74,126753400
1/23/2017,226.35,226.805,225.27,226.15,74924440
1/24/2017,226.4,228.08,226.27,227.6,95251650
1/25/2017,228.7,229.57,228.51,229.57,84105490
1/26/2017,229.4,229.71,229.01,229.33,59753620
1/27/2017,229.42,229.59,228.76,228.97,59643600
1/30/2017,228.17,228.2,226.41,227.55,79549380
1/31/2017,226.98,227.6,226.32,227.53,75379530
2/1/2017,228.255,228.59,226.94,227.62,78927270
2/2/2017,227.2,228.1,226.82,227.77,69506430
2/3/2017,228.82,229.55,228.46,229.34,80474030
2/6/2017,228.87,229.326,228.54,228.93,57729810
2/7/2017,229.38,229.6556,228.72,228.94,57818730
2/8/2017,228.61,229.39,228.31,229.24,51381110
2/9/2017,229.56,230.95,229.52,230.6,65823370
2/10/2017,231,231.77,230.6216,231.51,65951540
2/13/2017,232.08,233.07,232.05,232.77,55023690
2/14/2017,232.56,233.71,232.16,233.7,70023470
2/15/2017,233.45,235.14,233.39,234.92,86213560
2/16/2017,234.96,235.155,233.85,234.72,84574430
2/17/2017,233.95,235.09,233.93,235.09,76881310
2/21/2017,235.52,236.69,235.51,236.49,87736380
2/22/2017,236.02,236.54,235.83,236.28,61918630
2/23/2017,236.88,236.9,235.56,236.44,72812210
2/24/2017,235.46,236.7932,235.41,236.74,82311890
2/27/2017,236.64,237.31,236.35,237.11,56404310
2/28/2017,236.67,236.95,236.015,236.47,95717730
3/1/2017,238.39,240.32,238.37,239.78,148882400
3/2/2017,239.56,239.57,238.21,238.27,70152200
3/3/2017,238.17,238.61,237.73,238.42,81726380
3/6/2017,237.5,238.12,237.01,237.71,54424270
3/7/2017,237.36,237.77,236.76,237,64807970
3/8/2017,237.34,237.64,236.4,236.56,77619600
3/9/2017,236.7,237.24,235.74,236.86,90332120
3/10/2017,237.97,238.02,236.59,237.69,81757000
3/13/2017,237.62,237.86,237.24,237.81,57058040
3/14/2017,237.18,237.24,236.19,236.9,59838300
3/15/2017,237.56,239.44,237.29,238.95,95071850
3/16/2017,239.11,239.2,238.1,238.48,77761390
3/17/2017,237.75,237.97,237.03,237.03,88284080
3/20/2017,237.03,237.36,236.32,236.77,52529210
3/21/2017,237.47,237.61,233.58,233.73,131204400
3/22/2017,233.77,234.61,233.05,234.28,97233080
3/23/2017,234,235.34,233.6,234.03,100172100
3/24/2017,234.38,235.04,232.96,233.86,112400900
3/27/2017,231.93,233.92,231.61,233.62,87245320
3/28/2017,233.27,235.81,233.14,235.32,93370670
3/29/2017,234.99,235.81,234.725,235.54,61043150
3/30/2017,235.47,236.52,235.27,236.29,56658160
3/31/2017,235.9,236.51,235.68,235.74,73482420
4/3/2017,235.8,236.03,233.91,235.33,85424090
4/4/2017,235,235.58,234.555,235.48,56303450
4/5/2017,236.26,237.39,234.54,234.78,108227700
4/6/2017,234.94,236.04,234.425,235.44,68962420
4/7/2017,235.15,236,234.64,235.2,74345090
4/10/2017,235.36,236.255,234.73,235.34,67526890
